SMILES,mean
CC1C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)NC(C(C)=Cc2nc(C)sc2)CC(C3(C)CCC1)O3,0.0
CC(NCC(COc1c(c2ccc1)cc[nH]2)O)C,0.0
CC(C(C(Nc1ccccc1)=O)N=Nc2c(Cl)cc(c3cc(Cl)c(N=NC(C(Nc4ccccc4)=O)C(C)=O)cc3)cc2)=O,1.0
CC(c1cc(Oc2ccccc2)ccc1)C(O)=O,1.0
Cc1ccc(c2n(c3ccc(S(N)(=O)=O)cc3)nc(C(F)(F)F)c2)cc1,1.0
CCC(C(OC1C(C2=CC(C)C1)C(CCC3OC(=O)CC(O)C3)C(C)C=C2)=O)(C)C,0.0
CON=C(c1nc(N)sc1)C(NC2C(=O)N(C23)C(C(O)=O)=C(COC(C)=O)CS3)=O,1.0
OCC1OC(n2c(c3nc2)NC=NC3=O)CC1,1.0
CN(CCCN1c(c2CCc(c13)cccc3)cc(Cl)cc2)C,1.0
CN(C(Oc1c[n+](C)ccc1)=O)C,0.0
CCN1c(c2C(=O)C(C(O)=O)=N1)cc(c3c2)OCO3,1.0
CN(C(Oc1cc([N+](C)(C)C)ccc1)=O)CCCCCCCCCCN(C(Oc2cc([N+](C)(C)C)ccc2)=O)C,1.0
CC(Nc1c(I)c(C(O)=O)c(I)c(NC(C)=O)c1I)=O,0.0
CN(S(c1cc(c2cc1)C(=CCCN3CCN(C)CC3)c(c4S2)cccc4)(=O)=O)C,1.0
CC(C1C(C)(C2CC1)CCCC2=CC=C3CC(O)CC(O)C3)C=CC(C(O)(C)C)C,0.0
CC1C(O)(C)C(O)(C)C(=O)OCC(C(N2CC3)C3OC1=O)=CC2,1.0
CC1(C(C(O)=O)N(C2S1)C(=O)C2NC(Cc3ccccc3)=O)C,0.0
CC(COc1c(C)cccc1C)N,1.0
Nc1c2c(n(C3C(O)C(O)C(COP(O)(O)=O)O3)cn2)nc(F)n1,0.0
CCC(c1ccccc1)=C(c2cc(O)ccc2)c3ccc(OCCN(C)C)cc3,1.0
CC(NN(c1cc(C)c(C)cc1)C2=O)=C2NN=C3C(=O)C(c4cc(C(O)=O)ccc4)=CC=C3,1.0
CCC1(C(C#C)(O)CC2)C2C3C(C(C(=C4)CC3)CCC4=O)C(=C)C1,1.0
O=C1C(C2=NC=N1)=CNN2,1.0
NC(Nc(c1C2=S)nc[nH]1)=N2,1.0
CCN(C(C(C#N)=Cc1cc([N+](=O)[O-])c(O)c(O)c1)=O)CC,1.0
CCC(N(C1(CCN(CCc2sccc2)CC1)COC)c3ccccc3)=O,0.0
CCOC1C(NC(C2N3N(C(=O)CCC(NC(c4c(c5ccn4)cccc5)=O)C3=O)CCC2)=O)CC(=O)O1,1.0
CC(C1(C)c(c2C3)cc(O)cc2)C3N(CC=C(C)C)CC1,0.0
FC(C(=O)NC(=O)N1)=C1,0.0
NCCCCCC(O)=O,0.0
CC(N=C1C(Nc2ccc(Cl)cc2)=CC(C3=C1)=Nc(c4N3c5ccc(Cl)cc5)cccc4)C,1.0
CCCC(C1(C(=O)NC(=O)NC1=O)CC)C,0.0
NNC(c1ccncc1)=O,1.0
Cc1n(c2ccc([N+]([O-])=O)cc2)cc([N+]([O-])=O)n1,1.0
COC1(C(=O)N(C12)C(C(O)=O)=C(CSc3n(C)nnn3)CS2)NC(C4SC(=C(C(O)=O)C(N)=O)S4)=O,0.0
NC(c1c(O)cccc1)=O,0.0
CCOc1n(Cc2ccc(c3c(c4n[nH]nn4)cccc3)cc2)c(c5n1)c(C(OC(OC(OC6CCCCC6)=O)C)=O)ccc5,1.0
FCOC(C(F)(F)F)C(F)(F)F,1.0
COC(C(c1c(Cl)cccc1)N2Cc(c3CC2)ccs3)=O,1.0
CCc1c(C(c2ccc(O)cc2)=O)c(c3o1)cccc3,1.0
Cn1c(SCC(CSC2N3C(=O)C2NC(C(c4ccccc4)O)=O)=C3C(O)=O)nnn1,1.0
CN1C(=O)C(C)(C)OC1=O,1.0
CCCN(C(Cc1n(c2nc1c3ccc(Cl)cc3)cc(Cl)cc2)=O)CCC,1.0
COC1C(C(OC)=O)C(C2CC1OC(C=Cc3cc(OC)c(OC)c(OC)c3)=O)CC(N4C2)c5c(c(c6[nH]5)ccc(OC)c6)CC4,0.0
CC(NC(C(O)=O)CS)=O,0.0
CC(N(C(C)C)CCC(c1ncccc1)(c2ccccc2)C(N)=O)C,1.0
ClC(Br)Cl,1.0
COc1cc(c2cc1)c(CCNC(C)=O)c[nH]2,0.0
OC1CCN(CCCN2c(c3Sc(c24)cccc4)cc(C#N)cc3)CC1,1.0
CC1C(C2(C)C3C(C4C(C(C(C)=O)(O)CC4)(C)CC3)C1)=CC(=O)CC2,0.0
CNCC(c1cc(OC(C(C)(C)C)=O)c(OC(C(C)(C)C)=O)cc1)O,0.0
OCCN1C(CO)C(O)C(O)C(O)C1,0.0
CCOC(C(C(c1cc([N+](=O)[O-])ccc1)C(C(OC)=O)=C(C)N2)=C2C)=O,1.0
CC#CC1(C(C)(C2CC1)CC(c3ccc(N(C)C)cc3)C(C24)=C(C(=C5)CC4)CCC5=O)O,0.0
CN1C(=O)c(c2N(C)C1=O)[nH]cn2,0.0
CS(OCCCCOS(C)(=O)=O)(=O)=O,1.0
Fc1ccc(C2C(COc3cc(c4cc3)OCO4)CNCC2)cc1,0.0
CNC(NCc1ccccc1)=NC,0.0
ClCCN(C(NC1CCCCC1)=O)N=O,0.0
C1OCCOC1,1.0
CN1c(c2C(c3ccccc3)=NC(O)C1=O)ccc(Cl)c2,0.0
Clc1c(NC(NCC2)=N2)c(c3cc1)nsn3,1.0
CN(CCc1c(c2[nH]c1)cc(Cn3ncnc3)cc2)C,0.0
OC(Cc1nc(c2ccc(Cl)cc2)sc1)=O,1.0
OC1C(=O)Nc(c2C(c3ccccc3)=N1)ccc(Cl)c2,1.0
CCOP(C(NC(N(N=O)CCCl)=O)C)(OCC)=O,1.0
CN(C1CC2)C2CC(OC(c3c(c4[nH]c3)cccc4)=O)C1,1.0
Cc1c(O)c(CO)c(CO)cn1,0.0
CC1(C(C)(C2CC1)CCC(C23)C(C)(C4CC3)Cc(c5C4)cn[nH]5)O,1.0
COC1(C(=O)N(C12)C(C(O)=O)=C(COC(N)=O)CS2)NC(Cc3sccc3)=O,1.0
COc1c(C(NC2C(=O)N(C23)C(C(O)=O)C(C)(C)S3)=O)c(OC)ccc1,1.0
CC(c1c(c2ccc1)cccc2)NCCCc3cc(C(F)(F)F)ccc3,0.0
CNNCc1ccc(C(NC(C)C)=O)cc1,1.0
CC(NC(C(c1ccc(O)cc1)O)C)COc2ccccc2,0.0
NC(C(F)=CN(C1OC(CO)SC1)C2=O)=N2,1.0
NC(Nc(c1C2=O)n(CCC(CO)CO)cn1)=N2,0.0
CCC(C1C(C)CCC2(OC3CC(OC(=O)C(C(O)(C4OC5)C5=CC=CC(C)C(OC6OC(C)C(OC7OC(C)C(O)C(OC)C7)C(OC)C6)C(C)=CC3)C=C(C)C4O)C2)O1)C,1.0
CN(N)C,1.0
CC(c1ccc(S(NC(NC2CCCCC2)=O)(=O)=O)cc1)=O,1.0
Cl[Cd]Cl,0.0
CC1NCCN(c2c(F)c(C)c(c3c2)C(=O)C(C(O)=O)=CN3C4CC4)C1,1.0
IC(I)I,1.0
CS(CCNCc1ccc(c2cc(c3cc2)c(Nc4cc(Cl)c(OCc5cc(F)ccc5)cc4)ncn3)o1)(=O)=O,1.0
CC(C1CCC(C(NC(C(O)=O)Cc2ccccc2)=O)CC1)C,1.0
CC(OC(N)=O)C[N+](C)(C)C,0.0
[N]O,0.0
NC(CS(C(c1ccccc1)c2ccccc2)=O)=O,1.0
CCOCCO,1.0
CCOc1c(C(O)=O)ccc(CC(NC(c2c(N3CCCCC3)cccc2)CC(C)C)=O)c1,0.0
CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)CCC(O)C4)CCC(O)=O,1.0
CC(NC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)C=CC(=O)N4)=O)(C)C,0.0
CN(Cc1ccc(CSCCNC(NCc2cc(c3cc2)OCO3)=C[N+]([O-])=O)o1)C,1.0
Clc1ccc(COC(c2c(Cl)cc(Cl)cc2)Cn3cncc3)cc1,0.0
NC(NC(Cc1ccccc1)=O)=O,1.0
COc1ccc(CCN2CCC(Nc3n(Cc4ccc(F)cc4)c(c5n3)cccc5)CC2)cc1,0.0
OC(C(C(=O)c(c1N2C3CC3)cc(F)c(N4CCNCC4)c1)=C2)=O,1.0
Cc1c(C(c2ccc(Cl)cc2)=O)n(C)c(CC(O)=O)c1,0.0
Cc1n(CCO)c([N+](=O)[O-])cn1,1.0
CN(C(C)=O)C,1.0
CC[N+](CCOC(C1c(c2Oc(c13)cccc3)cccc2)=O)(CC)C,0.0
CC1(C(C)(C2CC1)CCC(C23)C(C)(C4CC3)COC(=O)C4)O,1.0
Nc1cc(O)c(C(O)=O)cc1,1.0
OC(CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O)=O,1.0
Cc1ccc(C(c2ncccc2)=CCN3CCCC3)cc1,0.0
COC(NC(C(C)(C)C)C(NC(C(CN(NC(C(C(C)(C)C)NC(OC)=O)=O)Cc1ccc(c2ncccc2)cc1)O)Cc3ccccc3)=O)=O,1.0
CC(CC(CC(O)=O)CN)C,0.0
CC(C(NCC(O)=O)=O)S,1.0
O=C(c1ccc(OCCCCc2ccccc2)cc1)Nc3cc(c4cc3)OC(c5n[nH]nn5)=CC4=O,1.0
CC(NCC1Nc(c2CC1)cc([N+](=O)[O-])c(CO)c2)C,1.0
CC(C(O)=O)(Cc1ccc(O)cc1)N,0.0
CN(S(c1cc(c2cc1)N(CCCN3CCC(CCO)CC3)c(c4S2)cccc4)(=O)=O)C,1.0
OC1C(C2(c(c3c(O)cc4)c4C5)C(C5N(CC6CCC6)CC2)(O)CC1)O3,0.0
NC(N)=O,0.0
Cc1c(c2c(O)c(Br)c1)cccn2,1.0
CN(c1c(I)c(C(NC(C(CO)O)CO)=O)c(I)c(C(NC(C(CO)O)CO)=O)c1I)C(CC(N(c2c(I)c(C(NC(C(CO)O)CO)=O)c(I)c(C(NC(C(CO)O)CO)=O)c2I)C)=O)=O,0.0
ClC(Cl)(Cl)Cl,1.0
CCCCCOc1ccc(c2cc(c3ccc(C(NC4C(=O)NC(C(O)C)C(=O)N(C5C(=O)NC(C(C(c6cc(OS(O)(=O)=O)c(O)cc6)O)O)C(=O)NC(C(CC(N)=O)O)C(=O)N(C7C(=O)NC(O)C(O)C4)CC(C)C7O)CC(O)C5)=O)cc3)no2)cc1,1.0
OC(C1NCC(C2CCCCC2)C1)=O,1.0
CN(CCOc1ccc(C(c2ccccc2)=C(c3ccccc3)CCCl)cc1)C,1.0
CC1C(C2(C)C(F)(C3C1)C(O)CC(C)(C34)C(C(C)=O)(O)CC4)=CC(=O)C=C2,0.0
OC1C(O)C(O)C(O)OC1,0.0
Cc1ccc(S(NC(NN2CCCCCC2)=O)(=O)=O)cc1,1.0
CC(C1C(=O)NC(C(NC(C(N)=O)C(O)C)=O)CSSCC(NC(C(Cc2cc(c3cc2)cccc3)N)=O)C(=O)NC(Cc4ccc(O)cc4)C(=O)NC(Cc5c(c6[nH]c5)cccc6)C(=O)NC(CCCCN)C(=O)N1)C,0.0
CC(C=C(C1CCCCC1)N(O)C2=O)=C2,0.0
S=P(N1CC1)(N2CC2)N3CC3,0.0
CC(N(C(C)C)CCC(c1c(O)ccc(C)c1)c2ccccc2)C,0.0
CN(c1ccc(C(c2ccc(N(C)C)cc2)=C3C=CC(=[N+](C)C)C=C3)cc1)C,0.0
CC1(OC(C(CO)=O)(C2O1)C(C)(C3C2)CC(O)C(C34)C(C)(C(=C5)CC4)C=CC5=O)C,0.0
CC(CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1)O,0.0
CC1(OC(C(CO)=O)(C2O1)C(C)(C3C2)CC(O)C(C34)C(C)(C(=C5)C(F)C4)C=CC5=O)C,0.0
CCCCNc1ccc(C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O)cc1,0.0
CCC1(c2ccc(N)cc2)C(=O)NC(=O)CC1,1.0
ONC(CCCCCCC(Nc1ccccc1)=O)=O,0.0
CC(C(=O)C(C)=C(C(c1ccccc1)CCCCCC(O)=O)C2=O)=C2C,1.0
CON=C(c1nc(N)sc1)C(NC2C(=O)N(C23)C(C(O)=O)=C(CSc4sc(CC(O)=O)c(C)n4)CS3)=O,1.0
CCc1c(c2ccc1)[nH]c(c23)C(CC(O)=O)(CC)OCC3,1.0
CC(c1c(OCOP(O)(O)=O)c(C(C)C)ccc1)C,0.0
CCCCN1C(C(Nc2c(C)cccc2C)=O)CCCC1,0.0
CC1(C(C(CO)=O)(O)CC2)C2C3C(C(C)(C(=C4)CC3)C=CC4=O)C(=O)C1,0.0
CCOC(C1(c2ccccc2)CCN(CCC(c3ccccc3)(c4ccccc4)C#N)CC1)=O,0.0
C[N+](C1c(c2c(c13)cccc3)cccc2)(CCCCCC[N+](C4c(c5c(c46)cccc6)cccc5)(C)C)C,0.0
CN(C1C(=O)C(=C(O)N)C(=O)C(O)(C12)C(=O)C(=C3O)C(C(O)(C)c(c34)cccc4O)C2)C,1.0
CN1C2C(C3(c(c4C2)cc(O)cc4)CC1)CCCC3,0.0
CNC(NCCSCc1ccc(CN(C)C)o1)=C[N+](=O)[O-],1.0
OC(c1c(Nc2cc(C(F)(F)F)ccc2)nccc1)=O,1.0
O=C(c1c(c2[nH]c1)cccc2)OC3CC(N4C5C3)CC(C(=O)C4)C5,1.0
COC1C(OC(C)=O)C(C)OC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(OC3)CC(C)C(OC4C(OC(C)=O)C(N(C)C)CC(C)O4)C2C)C1,1.0
COC1C(C(OC)=O)C(C2CC1OC(c3cc(OC)c(OC)c(OC)c3)=O)CC(N4C2)c5c(c(c6[nH]5)cccc6)CC4,0.0
Nc1nc(N)c(N=Nc2ccccc2)cc1,0.0
Clc1c(Cl)c(N2CCN(CCCCOc3cc(c4cc3)NC(=O)CC4)CC2)ccc1,0.0
Clc1ccc(CSc2ccc(Cl)cc2)cc1,1.0
CN1CC2N(c(c3Cc(c24)cccc4)nccc3)CC1,1.0
Oc1cc2c(C3(c(c4C(=O)O3)cccc4)c(c5O2)ccc(O)c5)cc1,0.0
Cc1nc(N2CCN(CCO)CC2)cc(Nc3sc(C(Nc4c(Cl)cccc4C)=O)cn3)n1,1.0
S=C1c(c2NC=N1)[nH]cn2,1.0
CCC(N(C1(C(OC)=O)CCN(CCC(OC)=O)CC1)c2ccccc2)=O,0.0
CC(C(Nc1cc(C(F)(F)F)c(C#N)cc1)=O)(CS(c2ccc(F)cc2)(=O)=O)O,1.0
Cc1cc(OCCCC(C(O)=O)(C)C)c(C)cc1,1.0
NC(Nc(c1C2=O)n(COC(CO)CO)cn1)=N2,1.0
CCC(C1C(=O)N(C2C(O)(N13)OC(C(C)C)(NC(C4CN(C)C5C(c(c(c6[nH]c7)c7C5)ccc6)C4)=O)C3=O)CCC2)(C)C,0.0
Fc1c(C(c(c2N(CC(F)(F)F)C(=S)C3)cc(Cl)cc2)=N3)cccc1,0.0
Clc1cc(c2cc1)CCc(c3C2=C4CCNCC4)cccn3,1.0
Nc1scc(C(C(NC2C(=O)N(C23)C(C(O)=O)=CCS3)=O)=CCC(O)=O)n1,1.0
CC(C1C(=O)N(C12)C(C(O)=O)=C(SC3CC(C(Nc4cc(C(O)=O)ccc4)=O)NC3)C2C)O,1.0
CCc1c(C(c2cc(Br)c(O)c(Br)c2)=O)c(c3o1)cccc3,1.0
CC(C(O)=O)(ON=C(c1nc(N)sc1)C(NC2C(=O)N(C23)C(C(O)=O)=C(C[n+]4ccccc4)CS3)=O)C,1.0
CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)O)cc1)(C(O)=O)C,0.0
CC1(C(C#C)(O)CC2)C2C3C(C(C(=C4)CC3)CCC4=O)CC1,0.0
NC(C=CN(C1OC(CO)CC1)C2=O)=N2,1.0
CCCCOc1nc(c2c(C(NCCN(CC)CC)=O)c1)cccc2,0.0
COc1ccc(CC(NCC(c2cc(NC=O)c(O)cc2)O)C)cc1,0.0
CN(C(C(c1ccccc1)(c2ccccc2)CCN3CCC(c4ccc(Cl)cc4)(O)CC3)=O)C,0.0
COC(C(C(c1c(c2ccc1)non2)C(C(OC(C)C)=O)=C(C)N3)=C3C)=O,1.0
CN(Cc1c(c2ccc1)cccc2)CC=CC#CC(C)(C)C,1.0
Oc1c(c2ccc1)nccc2,0.0
NCCCC(C(O)=O)(C(F)F)N,0.0
CC(OCC(CSC1N2C(=O)C1NC(Cc3sccc3)=O)=C2C(O)=O)=O,1.0
CCC(OC1(C(CCl)=O)C(C)(C2CC1C)CC(O)C(F)(C23)C(C)(C(=C4)CC3)C=CC4=O)=O,0.0
CN(C=O)C,1.0
COc1c(OC)c(OC)cc(CC2[N+](CCCOC(CCC(OCCC[N+]3(C(Cc4cc(OC)c(OC)c(OC)c4)c(c5CC3)c(OC)c(OC)c(OC)c5)C)=O)=O)(C)CCc6c2c(OC)c(OC)c(OC)c6)c1,0.0
COc1c(OC)c(CS(c2[nH]c(c3n2)cc(OC(F)F)cc3)=O)ncc1,1.0
Cc1n(c2nn1)c(c3C(c4ccccc4)=NC2)ccc(Cl)c3,1.0
CNC1C(OC2C(C=O)(O)C(C)OC2OC3C(N=C(N)N)C(O)C(N=C(N)N)C(O)C3O)OC(CO)C(O)C1O,0.0
CCC1(c2ccccc2)C(=O)N(C)C(=O)NC1=O,1.0
NC(C(c1ccccc1)(c2ccccc2)C3CN(CCc4cc(c5cc4)CCO5)CC3)=O,0.0
CC1NCCN(c2c(F)cc(c3c2)C(=O)C(C(O)=O)=CN3c4c(F)cc(F)cc4)C1,1.0
NC(N)=NC(c1c(N)nc(N)c(Cl)n1)=O,1.0
CC(CN1c(c2CCc(c13)cccc3)cccc2)CN(C)C,1.0
Nc1c2c(n(C3C(F)C(O)C(CO)O3)cn2)nc(Cl)n1,1.0
CCNC(C1N(C(C(NC(C(C(C)C)NC(C(C(C)C)NC(C(NC(C(NC(C(NC(C(NC(C2NC(=O)CC2)=O)Cc3[nH]cnc3)=O)Cc4c(c5[nH]c4)cccc5)=O)CO)=O)Cc6ccc(O)cc6)=O)=O)=O)CCCN=C(N)N)=O)CCC1)=O,1.0
CCCN(C1Cc(c2CC1)cccc2O)CCc3sccc3,0.0
OC(C(C(=O)C=CC1=NNc2ccc(S(Nc3ncccc3)(=O)=O)cc2)=C1)=O,1.0
CNS(Cc1cc(c2cc1)c(CCN(C)C)c[nH]2)(=O)=O,0.0
CN(c1ncccc1)CCOc2ccc(CC3C(=O)NC(=O)S3)cc2,1.0
CCOC(C1(c2ccccc2)CCN(CCc3ccc(N)cc3)CC1)=O,0.0
ClCCN(P1(OCCCN1)=O)CCCl,1.0
Cc1c(CC(NCC2)=N2)c(C)c(O)c(C(C)(C)C)c1,0.0
CN(CCOC(c1ncccc1)c2ccc(Cl)cc2)C,0.0
Cc1cc(CN2CCN(C(c3ccc(Cl)cc3)c4ccccc4)CC2)ccc1,0.0
CNC(C(NC1C(=O)NC(CC(N)=O)C(=O)NC(c(cc23)cc(c2OC4C(OC5OC(C)C(O)C(N)(C)C5)C(O)C(O)C(CO)O4)Oc(c(cc6C1O)Cl)cc6)C(=O)NC7C(=O)NC(C(=O)NC(C(O)=O)c(c8c(cc79)c(O)cc9)cc(O)cc8O)C(O)c(cc(Cl)c%10O3)cc%10)=O)CC(C)C,1.0
OC(C(C(C(O)=O)S)S)=O,1.0
CN(C1C(=O)C(=C(O)N)C(=O)C(O)(C12)C(=O)C(C3C2)=C(O)c(c4C3O)c(O)ccc4Cl)C,1.0
NCC1C(O)C(O)C(N)C(OC2C(CO)OC(OC3C(OC4C(N)C(O)C(O)C(CN)O4)C(N)CC(N)C3O)C2O)O1,0.0
OC(C1(C(O)=O)CCC1)=O,1.0
OC(C1C(=O)Nc(c2C(c3ccccc3)=N1)ccc(Cl)c2)=O,1.0
CN1c2c(n(C)cn2)C(=O)N(CCCCC(C)=O)C1=O,1.0
NNc1c(c2c(NN)nn1)cccc2,1.0
Cc1c([N+]([O-])=O)cc([N+]([O-])=O)cc1[N+]([O-])=O,1.0
OCCNC(Cn1c([N+](=O)[O-])ncc1)=O,1.0
CCCCc1n(Cc2ccc(C(O)=O)cc2)c(C=C(C(O)=O)Cc3sccc3)cn1,0.0
COC(C(C(c1cc([N+](=O)[O-])ccc1)C(C(OCCN(Cc2ccccc2)C)=O)=C(C)N3)=C3C)=O,0.0
CN1c(c2C(c3ccccc3)=NCC1=O)ccc(Cl)c2,1.0
Cc1ccc(S(NC(NN2CC(C3C2)CCC3)=O)(=O)=O)cc1,0.0
COc1c(c2c(c3c1)C(C4O3)C=CO4)C5=C(C(=O)CC5)C(=O)O2,1.0
CS(Nc1c(Oc2ccccc2)cc([N+]([O-])=O)cc1)(=O)=O,1.0
CC(C(C(NCCCO)=O)O)(CO)C,0.0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.0
COC(C(C(c1cc([N+]([O-])=O)ccc1)C(C(OCCN(Cc2ccccc2)C)=O)=C(C)N3)=C3C)=O,1.0
CCCCc1c(C(c2cc(I)c(OCCN(CC)CC)c(I)c2)=O)c(c3o1)cccc3,1.0
Oc1ccccc1,1.0
FC(Oc1ccc(NN=C(C#N)C#N)cc1)(F)F,1.0
CCC1C(C)(C2C(C)C(=O)C(C)CC(OC)(C)C(OC3C(O)C(N(C)C)CC(C)O3)C(C)C(=O)C(C)C(=O)O1)OC(=O)N2CCCCn4cc(c5cnccc5)nc4,1.0
CC1C(P(O)(O)=O)O1,1.0
CC(N(Cc1ccccc1)CCCl)COc2ccccc2,0.0
NC(C(O)=O)C1ON=C(Cl)C1,0.0
CCN(CCNc1c(c2c(CO)cc1)C(=O)c(c3S2)cccc3)CC,1.0
CCOC(C(O)=O)Cc1ccc(OCCN2c(c3Oc(c24)cccc4)cccc3)cc1,0.0
CC(Oc1ccc(C2(c3ccc(OC(C)=O)cc3)c(c4N(C(C)=O)C2=O)cccc4)cc1)=O,1.0
NC(C(O)=O)Cc1cc(O)c(O)cc1,0.0
OC(P(O)(O)=O)=O,0.0
CCN(CCCN(c1ccccc1)C2Cc(c3C2)cccc3)CC,1.0
Nc1c(c2nc(c13)CCCC3)cccc2,1.0
CN(CCOC(c1ncccc1)(c2ccccc2)C)C,0.0
CC(OCC(COC(C)=O)CCn1c(c2nc1)nc(N)nc2)=O,1.0
CC(C(=O)c(c1O2)cccc1C(OCCN3CCCCC3)=O)=C2c4ccccc4,0.0
CCCCNc1c(Oc2ccccc2)c(S(N)(=O)=O)cc(C(O)=O)c1,1.0
CCCC(C1(C(=O)NC(=O)NC1=O)CC=C)C,0.0
CN(Cc1c(c2ccc1)cccc2)Cc3ccc(C(C)(C)C)cc3,0.0
ClC(C(c1c(Cl)cccc1)c2ccc(Cl)cc2)Cl,0.0
[O-][N+](OC1C(C2OC1)OCC2O[N+]([O-])=O)=O,0.0
CC(C(C(O)=O)N)(S)C,1.0
CCC(CC(CCCCCCCCC(NC1C(=O)NC(C(O)C)C(=O)N(C2C(=O)NC(C(C(c3ccc(O)cc3)O)O)C(=O)NC(C(CCN)O)C(=O)N(C4C(=O)NC(NCCN)C(O)C1)CCC4O)CC(O)C2)=O)C)C,1.0
COC(C(=O)C(C)=C(CC=C(CCC=C(CCC=C(CCC=C(CCC=C(CCC=C(CCC=C(CCC=C(CCC=C(CCC=C(C)C)C)C)C)C)C)C)C)C)C)C1=O)=C1OC,1.0
COc1ccc(CC(C(NC2C(O)C(n3c(c4nc3)ncnc4N(C)C)OC2CO)=O)N)cc1,1.0
CCN(C(C(c1ccccc1)=O)C)CC,0.0
CN1C(COC(C(c2ccccc2)(C3CCCCC3)O)=O)=NCCC1,0.0
CCl,1.0
CCOC(C(NC(C(N1C(=O)N(C)CC1C(O)=O)=O)C)CCc2ccccc2)=O,1.0
COCCCCC(c1ccc(C(F)(F)F)cc1)=NOCCN,0.0
NC(Nc(c1C2=O)ncc(CNc3ccc(C(NC(C(O)=O)CCC(O)=O)=O)cc3)n1)=N2,0.0
COC1C(C(OC)=O)C(C2CC1OC(c3cc(OC)c(OC)c(OC)c3)=O)CC(N4C2)c5c(c(c6[nH]5)ccc(OC)c6)CC4,0.0
CCCCC(N(Cc1ccc(c2c(c3n[nH]nn3)cccc2)cc1)C(=O)C45CCCC4)=N5,1.0
COC1(C(=O)N(C12)C(C(O)=O)=C(CSc3n(CCO)nnn3)CO2)NC(CSC(F)F)=O,1.0
COc1c(Nc2c(c3nc(c24)cccc4)cccc3)ccc(NS(C)(=O)=O)c1,1.0
CCCCN1C(CO)C(O)C(O)C(O)C1,0.0
CC1C(O)C(O)CC(OC2C(C)OC(OC3C(C)OC(OC4CC5C(C6C(C(O)(C7(C)CC6)CCC7C(COC8=O)=C8)CC5)(C)CC4)CC3O)CC2O)O1,0.0
NS(c1c(Cl)cc2c(S(=O)(=O)NC(C(Cl)Cl)N2)c1)(=O)=O,0.0
CC(C(N1C(C(O)=O)CC(Sc2ccccc2)C1)=O)CSC(c3ccccc3)=O,1.0
CC(C1C(=O)N(C12)C(C(O)=O)=C(SC3CC(CNS(N)(=O)=O)NC3)C2C)O,1.0
CC(NCC(COc1c(c2ccc1)SCCC2)O)(C)C,0.0
CCCN(CCc1c(c2ccc1)CC(=O)N2)CCC,0.0
NC(C=CN(C1C(F)(F)C(O)C(CO)O1)C2=O)=N2,1.0
Nc1ccc(Cc2ccc(N)cc2)cc1,1.0
CCC1C(=O)CC(O)C(C)C(C(C)=CC2CC(OC)C(Cl)CC2)OC(=O)C(N3C(=O)C(=O)C4(O)OC(C(OC)CC4C)C(OC)CC(C)CC(C)=C1)CCCC3,0.0
COC(C(=O)C=C1C(c(c2CCC1NC(C)=O)c(OC)c(OC)c(OC)c2)=C3)=C3,0.0
COc1cc(C(C(N)C)O)c(OC)cc1,0.0
COC(C(C(c1c([N+](=O)[O-])cccc1)C(C(OC)=O)=C(C)N2)=C2C)=O,1.0
Nc1ccc(S(Nc2ncccn2)(=O)=O)cc1,0.0
ClCCNP1(N(CCCl)CCCO1)=O,1.0
CC(OC1C(N2CCCCC2)CC(C)(C3C1)C4C(C5C(C(OC(C)=O)C([N+]6(CCCCC6)C)C5)(C)CC4)CC3)=O,0.0
CC1Oc(c2O1)cc(C(C)(C)C)cc2,0.0
CN(CCC=C1c(c2CCc(c13)cccc3)cccc2)C,0.0
CC(CC(OC1C(OS(O)(=O)=O)C(OS(O)(=O)=O)C(CO)OC1OC2CC(C)(C3C(C(O)=O)C2)C(C(C(O)C4=C)(CC45)CC3)CC5)=O)C,1.0
O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC4(CCCC4)C1,0.0
CC(C=C1C(=O)N(CC(O)=O)C(=S)S1)=Cc2ccccc2,1.0
Cc1c(c2ncc1)NC(=O)c(c3N2C4CC4)cccn3,1.0
CCOC(N1C(=S)N(C)C=C1)=O,1.0
CCCCOCC(OC(N)=O)CN1C(=O)C(c2ccccc2)(CC)C(=O)N(CC(OC(N)=O)COCCCC)C1=O,1.0
CN(NN=C1C(C(N)=O)=NC=N1)C,1.0
COc1c(c2cc(c13)C=CC(=O)O3)occ2,1.0
C1NC1,1.0
CCCC(C1(C(=O)NC(=S)NC1=O)CC)C,1.0
[O-][N+](c1ccc(c2ccc(C=NN3C(=O)NC(=O)C3)o2)cc1)=O,1.0
Cc1ccc(C(c2n(C)c(CC(O)=O)cc2)=O)cc1,1.0
